,lat,lon,Date_Mid_Greenup_Phase_1,Date_Mid_Senescence_Phase_1,EVI2_Growing_Season_Area_1,EVI2_Onset_Greenness_Increase_1,EVI2_Onset_Greenness_Maximum_1,Growing_Season_Length_1,Onset_Greenness_Increase_1,Onset_Greenness_Maximum_1,Rate_Greenness_Decrease_1,Rate_Greenness_Increase_1,lat_x,lon_x,year_x,temp_all,temp_spring,temp_autumn,temp_summer,Unnamed..0,AOT40_all,O3_all,AOT40_spring,O3_spring,AOT40_autumn,O3_autumn,AOT40_summer,O3_summer,LC_Prop1,LC_Prop2,LC_Prop3,LC_Type1,LC_Type2,LC_Type3,LC_Type4,LC_Type5,year_y,co2_spring,co2_summer,co2_autumn,co2_all
446,29.0289,111.7153,104.5,281.75,29.72,0.190525,0.33865,272,61.25,139.75,0.001825,0.002325,29.0289,111.7153,2019.5,291.0907077,288.8767345,298.2375744,300.3556885,1584,30682.31155,30.14962559,9021.1524,30.05384233,15220.3093,35.66030115,16707.3163,37.26087045,22,9,20,13,13,10,8,9,2019.5,407.2185093,407.7002213,407.4700246,407.4340013
447,29.0381,111.6794,113.6666667,266.3333333,23.76333333,0.1004,0.2299,239,74,147.3333333,0.0017,0.002166667,29.0381,111.6794,2016,291.0549872,288.7166998,298.1775013,299.8435486,772,16723.01153,22.98951425,4665.508333,20.79385182,10089.5972,30.41130458,9498.661333,29.53964492,22,9,20,13,13,10,8,9,2016,400.2662924,400.3706005,400.1876538,400.3026649
448,29.0531,111.6625,112.5,265.5,29.985,0.172475,0.330225,240,68,156.25,0.003,0.002325,29.0531,111.6625,2019.5,291.0907077,288.8767345,298.2375744,300.3556885,1586,32469.4372,29.34348889,9524.67855,29.69933051,15808.8343,34.57959092,17589.4703,36.26211667,22,9,20,13,13,10,8,9,2019.5,407.2185093,407.7002213,407.4700246,407.4340013
449,29.077,119.647,93.71428571,275.4285714,25.51714286,0.128885714,0.244485714,266.1428571,55.42857143,132.5714286,0.0019,0.001942857,29.077,119.647,2018,291.1565455,288.4194788,298.466932,299.8122058,256.8571429,36761.96689,27.59593801,13702.89814,30.71566865,18023.40074,32.97255792,17694.24831,33.0779396,24.85714286,9,22.85714286,13,13,10,8,9,2018,405.0448707,404.7472113,404.4889865,404.7167361
450,29.1029,119.686,104.5714286,276,28.03857143,0.140985714,0.276328571,259.8571429,64.71428571,150.5714286,0.002,0.002128571,29.1029,119.686,2018,291.1565455,288.4194788,298.466932,299.8122058,257.8571429,35140.86769,26.47891089,12569.98114,29.28208859,17429.27014,32.05021916,17836.6394,32.6720376,22,9,20,13,13,10,8,9,2018,405.0448707,404.7472113,404.4889865,404.7167361
451,29.1128,119.6533,95.5,268,30.4225,0.160225,0.29965,268.5,56,138,0.00185,0.002525,29.1128,119.6533,2018.5,291.209479,288.363619,298.6625111,300.0552859,1527.25,37172.46925,26.19125693,13947.8066,28.62595778,18171.57345,32.33143816,17783.04135,32.2849448,22,9,20,13,13,10,8,9,2018.5,406.1800955,406.0336978,405.8144914,405.8424335
452,29.1131,119.649,103.5,286,32.225,0.13175,0.29335,262.5,73,134.5,0.00185,0.0033,29.1131,119.649,2015.5,290.8940803,288.0297215,298.0013367,299.3162981,255,26872.1099,25.30152892,7646.2319,24.29800454,16560.2771,31.14392926,16781.5426,32.1446519,22,9,20,13,13,10,8,9,2015.5,399.9145302,399.491928,399.0447767,399.4905759
453,29.1131,119.656,107,249,28,0.1558,0.3098,233,74,141,0.0014,0.003,29.1131,119.656,2021,291.4697418,289.4224331,298.6158059,299.8317008,1966,24905.4632,23.00264164,7897.5588,24.6505257,12831.9508,27.53247933,14118.845,28.62193876,22,9,20,13,13,10,8,9,2021,410.7646528,410.111832,410.0753868,410.6662673
454,29.1217,110.5319,116.1428571,272,22.03428571,0.159971429,0.278771429,235,64.71428571,164.5714286,0.003428571,0.001557143,29.1217,110.5319,2018,288.9842473,286.8651626,295.7925265,297.6264341,774.8571429,16277.18546,23.25913733,5003.230429,22.53093935,8223.490371,28.1629173,7875.645943,27.83815147,22,20,20,9,9,4,2,2,2018,403.9236394,403.7757005,403.7012726,404.0236087
455,29.1242,110.4697,105.6,264,34.196,0.15418,0.33218,250.8,78.8,132.4,0.00218,0.00484,29.1242,110.4697,2018.8,288.9830604,286.8985801,295.8568254,297.7863601,776.2,11598.80896,22.07258412,3190.62004,21.8163582,6301.67824,26.1339068,6513.26364,26.12347219,22,9,20,13,13,10,8,9,2018.8,405.577122,405.5076177,405.3566648,405.6898795
456,29.1608,107.0944,102,304,24.28,0.141,0.2522,288,58,147,0.0017,0.0015,29.1608,107.0944,2021,289.1038572,287.5749844,295.4750631,297.2983322,1818,5936.5952,16.82319882,1160.4284,16.50473404,3467.7062,19.35077688,4293.8072,20.52058717,22,9,20,13,13,10,8,9,2021,409.6079792,409.0635775,409.3474854,409.5344411
457,29.2617,117.1547,106.1428571,292,33.17571429,0.165342857,0.316671429,275.8571429,56.14285714,160.7142857,0.002457143,0.001985714,29.2617,117.1547,2018,291.5682628,289.0687346,298.8629486,300.2499986,1125.857143,15238.0028,21.86573051,6740.634343,24.00334186,6364.913857,24.95138025,6409.5094,24.73211412,22,9,20,13,13,10,8,9,2018,404.6949439,404.3951506,404.297317,404.5206688
458,29.2789,117.1894,114.4,297.2,24.492,0.13138,0.2303,271,69.4,165.2,0.00158,0.00346,29.2789,117.1894,2017.4,291.5430213,289.0915365,298.8723811,300.2411841,1124.6,18319.02724,23.03941748,8571.69904,25.76459311,6643.81564,25.66816232,7237.30608,25.78451565,22,9,20,13,13,10,8,9,2017.4,403.461956,403.0772762,403.0796452,403.2493302
459,29.2956,117.2461,100.3333333,287.5,25.82333333,0.132166667,0.2548,266.1666667,61.33333333,141.3333333,0.00205,0.002133333,29.2956,117.2461,2018,291.5319658,288.9940184,298.7397836,300.0851465,1126.833333,16401.53363,21.87107607,7109.9707,24.349504,6936.410733,24.91188181,6879.104,25.54191334,22,9,20,13,13,10,8,9,2018,404.638083,404.3934654,404.2397401,404.5059452
460,29.305,120.091,99.57142857,284.2857143,24.60142857,0.1516,0.269785714,269.8571429,64.71428571,134.8571429,0.001471429,0.002228571,29.305,120.091,2018,290.8411966,288.1402733,298.1966645,299.6070398,928.8571429,29074.86246,25.53983299,12440.8902,30.12470192,12852.71137,29.17953555,13151.40066,29.40044251,21.85714286,9,20,13,13,10,8,9,2018,404.9519058,404.4307217,404.2352926,404.5021054
461,29.315,110.4417,121.8571429,267.7142857,33.39142857,0.289685714,0.606785714,234.1428571,82,150,0.007542857,0.006214286,29.315,110.4417,2018,288.6528105,286.6003006,295.2999081,297.0945405,777.8571429,42404.60309,38.49520427,18045.27174,42.36317953,15895.93177,38.45185031,13611.20411,37.15725113,15,10,10,5,5,5.428571429,2.857142857,2.857142857,2018,403.9236394,408.0614148,403.7012726,405.3093229
462,29.3194,104.7894,154,284,19.94,0.1815,0.2856,202,104,204,0.0038,0.0013,29.3194,104.7894,2021,291.2465283,290.2467658,297.1132341,299.0107212,1715,34033.5034,27.48403236,11387.9952,29.00473699,15136.4062,32.73400817,20926.8434,37.9670356,22,9,20,13,13,10,8,9,2021,410.6589549,409.6461344,409.4290562,410.1265561
463,29.32,106.2628,149,270,26.65,0.2994,0.4406,223,73,224,0.0046,0.0012,29.32,106.2628,2021,291.5433242,290.1435384,297.8068608,299.6182365,1817,24805.4016,18.14744411,4894.9842,15.24832428,16124.309,26.88515548,18626.3914,29.98495788,22,9,20,13,13,10,8,9,2021,410.2335661,409.5647964,409.9590151,409.9765647
464,29.3277,107.7541,101,267,14.17,0.1844,0.2628,211,80,122,0.001,0.0023,29.3277,107.7541,2021,287.8331635,286.0091878,294.1556571,296.0161104,1815,6901.4592,12.96776517,1408.4558,10.67088186,4148.3194,18.32306742,4859.8882,18.24874594,22,20,20,9,9,4,2,2,2021,409.6079792,409.0635775,409.3474854,409.5344411
465,29.3338,104.7636,124,301,40.02,0.2021,0.405,292,72,175,0.0021,0.0025,29.3338,104.7636,2021,291.3165173,290.3468967,297.145507,299.052468,1949,26244.8316,26.32528146,8964.0692,27.85101314,12373.3572,31.41242798,15703.0546,35.52354095,22,9,20,13,13,10,8,9,2021,410.6589549,409.6461344,409.4290562,410.1265561
466,29.334,120.04,99,287.7142857,20.98,0.103728571,0.1949,284,48.85714286,158.1428571,0.002357143,0.0012,29.334,120.04,2018,290.8953284,288.1974805,298.2927628,299.7179918,929.8571429,25748.63194,24.4820778,9411.233629,27.70091107,12764.44643,29.02029214,13695.6894,29.74590045,22,9,20,13,13,10,8,9,2018,404.9519058,404.4307217,404.2352926,404.5021054
467,29.3411,104.7692,119.5,270,28.655,0.17075,0.3241,224.6666667,74.66666667,154.1666667,0.004433333,0.002566667,29.3411,104.7692,2017.5,291.6582633,290.2715248,297.1702275,298.9703296,815.6666667,28145.15903,25.24835735,11204.65607,28.94989793,11929.46617,27.498865,15020.3387,31.6528154,22,9,20,13,13,10,8,9,2017.5,403.5473612,402.2629231,401.9742482,402.9268267
468,29.3427,104.72,114.8,272.8,32.618,0.21836,0.40376,227.6,69.6,162.8,0.00562,0.00262,29.3427,104.72,2019,291.5015886,290.2457655,297.1064242,299.0350463,1550.6,34515.59656,26.84997268,14316.0126,30.87536142,13793.93264,28.51176157,18196.8748,33.57956069,22,9,20,13,13,10,8,9,2019,406.4715831,405.3716533,405.0351301,405.9436236
469,29.3547,110.5594,115.7142857,288.1428571,59.12857143,0.3025,0.591485714,250,91.71428571,139.8571429,0.003314286,0.01,29.3547,110.5594,2018,288.6271643,286.5656359,295.3626065,297.174529,776.8571429,16152.66937,22.78003698,4742.806629,23.13441038,8776.56,25.42082449,7865.642829,24.34734434,21,20,20,8,8,4,2,2,2018,403.9236394,408.0614148,403.7012726,409.1664658
470,29.355,113.2117,115.5714286,284.2857143,30.13571429,0.206028571,0.452428571,264.8571429,77.28571429,157.4285714,0.003071429,0.0051,29.355,113.2117,2018,291.1827103,288.8736837,298.4571314,300.3700016,768.8571429,39862.05734,30.40522769,12440.55114,31.95444406,20791.48594,36.23394232,22280.41111,37.95810391,22,20,20,9,9,4,2,2,2018,404.5941605,405.4321489,404.5101045,404.4714418
471,29.3569,105.9017,103,265,40.29,0.1597,0.3734,246,50,156,0.0027,0.0025,29.3569,105.9017,2021,291.0912373,289.8204711,297.2688913,299.0730745,1702,15934.572,23.43643809,2021.1492,20.31307512,10719.9726,28.3625324,12775.2712,31.81383074,22,9,20,13,13,10,8,9,2021,409.9073703,410.0701699,409.9300349,410.0474495
472,29.3575,113.1497,121,286.5714286,34.11142857,0.138214286,0.309671429,263,75.85714286,166.2857143,0.002457143,0.002614286,29.3575,113.1497,2018,291.3481701,289.0051699,298.6860585,300.6145536,765.8571429,36818.46154,28.74116311,11962.88334,30.46133792,18767.66983,34.84456124,20642.91474,37.35824582,22,9,20,13,13,10,8,9,2018,404.5941605,404.7178632,404.5101045,404.4714418
473,29.3578,113.1094,97.71428571,270.7142857,25.15571429,0.088628571,0.207857143,259.2857143,60.14285714,135,0.001714286,0.002971429,29.3578,113.1094,2018,291.3481701,289.0051699,298.6860585,300.6145536,763.8571429,26755.16877,26.21599545,7369.154,26.46398393,14885.25074,32.91848915,16363.19923,35.64580999,22,9,20,13,13,10,8,9,2018,404.5941605,404.7178632,404.5101045,404.4714418
474,29.3586,104.7214,124,276.5,41.45,0.31775,0.52645,249,63.5,193.5,0.00365,0.00205,29.3586,104.7214,2015.5,291.8790772,290.373609,297.3173754,298.849607,813,16096.3984,19.69093587,996.5842,14.46466133,11507.0277,27.35173148,11947.8685,28.82697566,22,9,20,13,13,10,8,9,2015.5,399.7926033,403.1827031,398.0494475,398.9846992
475,29.3627,104.776,117.8,268.2,25.214,0.1557,0.29148,222.2,76,164.2,0.00502,0.00208,29.3627,104.776,2019,291.5015886,290.2457655,297.1064242,299.0350463,1551.8,29754.42928,27.40370897,11429.42436,33.6526259,13004.18448,30.49684997,16820.20556,34.77296477,22,9,20,13,13,10,8,9,2019,406.4715831,405.3716533,405.0351301,405.9436236
476,29.3628,104.7547,123.4,297.6,39.048,0.23258,0.40516,259.4,79.6,167,0.00294,0.00316,29.3628,104.7547,2017,291.6905641,290.1947172,297.3572051,299.0288143,812.4,31212.23844,26.6418252,10140.56092,27.18808829,15961.31004,32.19476056,17954.00392,34.56033516,22,9,20,13,13,10,8,9,2017,402.4774753,401.3557656,401.0669494,401.9294031
477,29.3867,117.3102,134.8571429,284.2857143,41.65285714,0.306928571,0.539957143,242.8571429,84.28571429,183.1428571,0.003757143,0.002985714,29.3867,117.3102,2018,291.470494,288.9812925,298.7672165,300.1457851,1122.857143,14726.63511,19.90903475,6307.595829,22.94591286,5580.640943,20.77419837,5980.373486,21.34392536,22,20,20,9,9,4,2,2,2018,404.6949439,408.6808649,404.297317,404.5206688
478,29.4153,106.5507,113.6,297.6,36.398,0.20746,0.38008,250.6,73.8,162,0.00762,0.00344,29.4153,106.5507,2019,291.3627243,289.5365702,297.6035569,299.4092663,1543.6,31144.97752,23.39197417,9300.10892,24.86366322,16857.95236,29.14813443,20902.34732,33.85069872,22,20,20,9,9,4,1,1,2019,406.0408028,405.7128113,405.5783967,405.9250714
479,29.4251,113.1493,120.6666667,284.8333333,28.92833333,0.095483333,0.233883333,255,71.66666667,186.1666667,0.0026,0.002166667,29.4251,113.1493,2018.5,291.4146278,289.0819515,298.8061033,300.7898499,765,28022.2719,26.55604274,8250.718433,27.39211103,14265.31413,31.91293186,16560.62767,34.70754367,22,9,20,13,13,10,8,9,2018.5,405.7162672,405.8487527,405.595975,405.5863509
480,29.4272,106.591,102,294.5,47.05,0.2364,0.4638,253,68.5,135,0.005,0.00475,29.4272,106.591,2015.5,291.6212879,289.7215409,297.5411753,298.9891908,422,20524.221,18.02027484,8560.8803,20.51173011,9325.5034,21.0432172,10662.4133,23.5599258,22,20,20,9,9,4,1.5,1.5,2015.5,398.916036,398.686785,398.2207454,398.7049107
481,29.4402,112.9943,151,261.75,29.555,0.190325,0.390525,202.75,104.5,192.75,0.003825,0.00305,29.4402,112.9943,2017.75,291.4262048,288.7217962,298.977044,300.7143822,767.75,44322.36425,32.94670704,13631.0893,34.23293954,22901.45455,39.5227592,24612.60045,41.510824,22,9,20,13,13,10,8,9,2017.75,403.5140737,404.5383994,404.1465181,403.9086404
482,29.4572,106.3754,108.2857143,283.4285714,52.97714286,0.292942857,0.555714286,256.7142857,68.28571429,148.4285714,0.005457143,0.004557143,29.4572,106.3754,2018,291.5768024,289.7783296,297.6909454,299.4027823,414.8571429,25317.00137,20.75470319,7345.019057,22.77667045,14550.2844,26.53424553,17019.58511,30.26285966,22,20,20,9,9,4,1.857142857,1.857142857,2018,404.0051551,407.2768038,403.4762106,409.0050255
483,29.4758,113.2621,114,286.8571429,31.19571429,0.179128571,0.383585714,277.7142857,69.57142857,160.2857143,0.002414286,0.002928571,29.4758,113.2621,2018,291.0631719,288.7574704,298.340673,300.251748,766.8571429,37526.67234,29.83869076,11411.05957,30.93040218,19976.74111,36.05025352,21421.81729,38.35828196,22,9,20,13,13,10,8,9,2018,404.5941605,404.7178632,404.5101045,404.4714418
484,29.4875,106.4782,110,263,32.81666667,0.164133333,0.357033333,224.6666667,77,143,0.0031,0.003866667,29.4875,106.4782,2017.833333,291.6079267,289.7917578,297.750345,299.5010653,418.8333333,20498.4835,15.98579623,6671.5735,17.9120833,10744.554,20.32365294,13171.9325,23.68863008,22,9,20,13,13,10,8,9,2017.833333,403.682118,403.4461381,403.1800781,403.5524641
485,29.4906,106.6349,105,275.1428571,22.59285714,0.124071429,0.245671429,241,66.42857143,146.2857143,0.002928571,0.002142857,29.4906,106.6349,2018,291.4365996,289.5894189,297.5857335,299.2892447,413.8571429,22268.2124,16.80732452,5971.389286,17.5423562,12920.1008,22.57319173,15480.074,26.07590222,22,9,20,13,13,10,8,9,2018,404.0051551,403.7053752,403.4762106,403.8621683
486,29.5081,108.815,168,276,17.85,0.2242,0.3714,171,141,196,0.0025,0.0034,29.5081,108.815,2021,288.2722269,286.0840664,294.7250049,296.6963202,1709,7468.6846,21.67897496,1801.8738,20.95062259,3925.9054,25.52510729,4519.5082,25.12567291,22,20,20,9,9,4,2,2,2021,409.0327056,408.8586502,408.8113928,409.3325454
487,29.5102,106.5777,103.8571429,270.1428571,41.02571429,0.2292,0.441242857,225.2857143,79,128.5714286,0.003985714,0.005528571,29.5102,106.5777,2018,291.4365996,289.5894189,297.5857335,299.2892447,411.8571429,26163.59391,20.03654637,8480.355886,22.45571387,13630.22597,25.02108761,16883.53683,29.14319497,22,9,20,13,13,10,8,9,2018,404.0051551,403.7053752,403.4762106,406.4335969
488,29.5164,106.512,114,260.5,16.955,0.09645,0.20095,202.5,88,139.5,0.00645,0.00285,29.5164,106.512,2015.5,291.7479936,289.8599202,297.6666039,299.1151406,416,18120.8741,16.68896678,4358.9132,16.46321853,10786.5661,21.20265214,12616.2913,23.26483017,22,9,20,13,13,10,8,9,2015.5,398.916036,398.686785,398.2207454,398.7049107
489,29.5346,106.4958,106.6,280.2,25.996,0.13342,0.2704,245.8,74.8,138.6,0.00264,0.00278,29.5346,106.4958,2019,291.514627,289.703491,297.7529594,299.5678277,1541.6,27278.6784,18.18386897,7524.0946,19.04480392,15386.81104,24.07329806,19318.792,28.68580203,22,9,20,13,13,10,8,9,2019,406.0408028,405.7128113,405.5783967,405.9250714
490,29.5368,108.7661,129,269,21.19,0.2072,0.3445,198,90,169,0.0047,0.0022,29.5368,108.7661,2021,288.2722269,286.0840664,294.7250049,296.6963202,1816,4994.8306,18.00561343,1156.5546,18.03897613,2631.1362,20.97115049,3112.8426,20.67090835,31,9,30,13,13,10,8,9,2021,409.0327056,408.8586502,408.8113928,409.3325454
491,29.5462,103.7723,115.5,293.6666667,56.50166667,0.211216667,0.507416667,274.3333333,72,154.1666667,0.00385,0.004833333,29.5462,103.7723,2018.5,290.8031911,289.476145,296.3247796,298.2148236,1308,32790.63823,25.5080971,14511.2835,29.75415767,12271.0373,28.0551316,17015.484,33.11907575,22,20,20,9,9,4,2,2,2018.5,406.0027677,406.1409089,403.9913862,408.2715861
492,29.5559,106.2339,112,309,37.09,0.19,0.3517,292,54,188,0.003,0.0014,29.5559,106.2339,2021,291.2758132,289.8898098,297.5302812,299.3475413,1916,21232.4816,21.06056548,5865.0322,20.88695283,11838.4014,27.24426465,13967.4876,29.54072508,22,9,20,13,13,10,8,9,2021,410.2335661,409.5647964,409.9590151,409.9765647
493,29.5628,103.7311,117,256,31.66,0.2615,0.4647,201,88,146,0.0034,0.0044,29.5628,103.7311,2021,290.5836486,289.521601,296.267922,298.2041013,1716,30153.4884,25.43878742,10298.5566,27.41596591,14025.7516,29.9125237,18680.4616,34.38018588,22,20,20,9,9,4,2,2,2021,410.7158238,409.2590971,409.5720287,410.1700639
494,29.5642,106.571,132.5,257.5,11.655,0.0841,0.1665,189,88.5,185,0.00405,0.0011,29.5642,106.571,2015.5,291.6212879,289.7215409,297.5411753,298.9891908,415,14520.6981,12.57948292,2717.842,14.08163568,9237.477,16.78168664,11353.2975,19.30589022,1,9,1,13,13,10,8,9,2015.5,398.916036,398.686785,398.2207454,398.7049107
495,29.5654,106.5468,122.25,270.75,29.265,0.13225,0.301225,226.25,89.75,159.75,0.0024,0.004525,29.5654,106.5468,2019.5,291.2692749,289.6608102,297.385373,299.2514439,1580.25,23265.3423,15.99395417,6190.7838,16.46896238,13693.15745,21.92469092,16675.29795,25.62814094,22,9,20,13,13,10,8,9,2019.5,407.0239575,406.588184,406.5139001,406.8790095
496,29.5664,103.7571,98.2,293.2,41.956,0.13418,0.30966,289,54.6,141.4,0.00174,0.00302,29.5664,103.7571,2019,290.7504409,289.5110095,296.2181808,298.1585542,1311.2,23402.50236,23.36521911,11174.10656,27.89389519,8113.90008,25.32844945,11635.94184,29.77024525,22,9,20,13,13,10,8,9,2019,407.0111332,404.9945826,404.9497249,406.255364
497,29.5698,115.9773,148.8571429,259.1428571,26.07285714,0.256085714,0.457871429,224.8571429,86.85714286,176.8571429,0.0033,0.0031,29.5698,115.9773,2018,290.3102125,287.8136299,297.5181571,299.2099772,726.8571429,92965.50291,47.55446428,35931.77883,49.56977634,36198.31037,50.5111134,36523.56789,50.70112179,21,20,20,8,8,4,1,1,2018,404.7630573,405.2982858,404.4340084,404.6478352
498,29.5728,106.4037,105.4,267.2,51.292,0.24816,0.50588,246.6,59.8,153.4,0.00626,0.00364,29.5728,106.4037,2019,291.5097423,289.7370294,297.712824,299.5314506,1542.6,36256.80968,25.34047128,10868.09548,27.69203075,19232.5262,30.64063008,24650.5462,36.67250769,22,20,20,9,9,4,1,1,2019,406.0408028,408.7128113,405.5783967,407.7250714
499,29.5736,106.46,108,270.5,31.28,0.12495,0.3007,247,73,142.5,0.0023,0.0034,29.5736,106.46,2015.5,291.7479936,289.8599202,297.6666039,299.1151406,407,22069.9012,17.19991092,6774.6175,17.62556572,11494.3383,21.39403052,14779.1051,23.33576662,22,9,20,13,13,10,8,9,2015.5,398.916036,398.686785,398.2207454,398.7049107
500,29.5817,105.0653,95.6,273.4,22.476,0.11006,0.2063,253.6,58.2,136.4,0.0044,0.00196,29.5817,105.0653,2017.2,291.5790661,290.1851068,297.100617,298.9513017,1305.6,30071.31116,26.93255158,12943.275,31.44951295,11846.975,29.39635579,15412.62956,34.23507295,22,9,20,13,13,10,8,9,2017.2,402.6163268,402.1444824,401.6505467,402.325091
501,29.5822,105.0406,114,289.5714286,27.57857143,0.159314286,0.278642857,262.2857143,72.71428571,160.8571429,0.001857143,0.002028571,29.5822,105.0406,2018,291.4817955,290.1140373,297.0806282,298.8913016,1306.857143,32457.47074,27.05302903,13258.39403,30.71445974,13993.32417,30.53932973,17468.22563,34.43792243,22,9,20,13,13,10,8,9,2018,404.1530431,403.7404423,403.3331903,403.9142604
502,29.5844,103.7627,107.1428571,276.4285714,22.98285714,0.0967,0.209971429,245.4285714,68.14285714,146.5714286,0.002771429,0.0021,29.5844,103.7627,2018,290.9047757,289.581379,296.3628074,298.1943491,1308.857143,23623.9476,22.22069238,10019.00151,25.14550074,9280.944257,25.34738301,12818.90091,29.70212792,22,9,20,13,13,10,8,9,2018,405.0968138,402.9420629,402.9559464,404.266889
503,29.5947,105.0717,101.75,266.25,22.2225,0.129525,0.239675,241.5,65,138.25,0.00215,0.00185,29.5947,105.0717,2019,291.3254204,290.1143552,296.9578434,298.9833276,1305.25,30900.57205,27.3564967,14112.23775,32.38026148,11675.7165,29.66728146,15406.40995,34.55842147,22,9,20,13,13,10,8,9,2019,406.0665197,405.848843,405.4000365,405.9513746
504,29.5983,106.2953,101.8571429,292.5714286,49.61428571,0.209885714,0.429914286,271.2857143,65.14285714,140.7142857,0.003542857,0.003971429,29.5983,106.2953,2018,291.385592,289.618714,297.4833107,299.1987331,410.8571429,28216.46874,19.55276372,9586.361114,21.742057,14475.71114,24.6938918,17733.88797,28.73779965,22,9,20,13,13,10,8,9,2018,404.0051551,403.7053752,403.4762106,403.8621683
505,29.6006,103.7508,119,302.6666667,35.30666667,0.152533333,0.2822,282.3333333,69,168.6666667,0.001933333,0.001833333,29.6006,103.7508,2018.666667,290.8819906,289.8077308,296.1112592,298.0820843,1310.333333,26553.76733,23.39776014,10904.98047,26.71028023,10703.27467,26.93605462,14579.37847,31.29984427,22,9,20,13,13,10,8,9,2018.666667,406.670663,404.0454442,404.3210453,405.5997868
506,29.6038,115.9114,112.5714286,265.4285714,20.14714286,0.178928571,0.340157143,243.8571429,76.57142857,148.1428571,0.002485714,0.002971429,29.6038,115.9114,2018,290.369635,287.8940363,297.6134852,299.3373617,724.8571429,35963.07446,27.72173256,10774.83357,28.66064993,19901.02789,34.61460974,20222.9552,35.67699606,22,9,20,13,13,10,8,9,2018,404.7630573,405.2982858,404.4340084,404.6478352
507,29.61,105.0703,89.4,288.6,20.836,0.13736,0.26162,256,46,141,0.00882,0.00176,29.61,105.0703,2017.4,291.4965004,290.1022438,297.2216417,298.9814326,1303.6,30999.5328,26.69993603,12400.1328,30.62824871,13784.70532,30.08400485,17193.6718,34.55295905,22,9,20,13,13,10,8,9,2017.4,402.7798408,402.7511328,402.3256814,402.7150722
508,29.6277,106.6556,114.3333333,282.1666667,25.56333333,0.224666667,0.3591,239.1666667,79.5,149.3333333,0.002816667,0.002683333,29.6277,106.6556,2018.5,291.6187228,289.7206529,297.9217739,299.6809103,413,26372.12597,19.52754867,8092.445,21.38442255,14184.45163,24.53459609,17590.28903,28.30784356,22,12.66666667,20,11.66666667,11.66666667,8,5.666666667,6.333333333,2018.5,404.997445,404.8276035,404.5775677,404.9165626
509,29.6453,106.5616,110,271.6,24.902,0.1719,0.30416,238.2,68,148,0.00282,0.0033,29.6453,106.5616,2017.4,291.7512086,289.8810639,298.0293349,299.6947458,419.6,25360.47848,19.00164478,6667.21244,19.76589381,14838.29544,25.81990839,18006.89368,28.61917527,22,9,20,13,13,10,8,9,2017.4,402.7505478,402.6190494,402.3294619,402.6536194
510,29.6514,91.1319,136.2857143,281.4285714,31.16714286,0.171614286,0.3433,221.8571429,92.57142857,154.4285714,0.003471429,0.003857143,29.6514,91.1319,2018,277.0118315,274.6290355,283.12966,284.61384,447.8571429,39201.00623,37.05054835,21416.70597,44.41415052,8571.482314,34.20763558,14520.69249,38.57789389,1,9,1,13,13,10,8,9,2018,412.0014606,411.4992189,411.2815805,411.2735336
511,29.6547,116.0172,114.8571429,278.2857143,47.09142857,0.278128571,0.565214286,256.7142857,73.14285714,150,0.003957143,0.004914286,29.6547,116.0172,2018,290.271973,287.7727618,297.5161631,299.2316652,722.8571429,35860.5634,30.54625647,11443.62883,30.89107743,18381.18643,37.08028178,18921.05894,37.67766992,22,20,20,9,9,4,2,2,2018,404.4698611,407.8149193,404.7106527,409.7912977
512,29.6747,91.1221,131.1428571,283.7142857,19.27857143,0.107728571,0.215571429,233.5714286,84.57142857,173.1428571,0.002085714,0.001528571,29.6747,91.1221,2018,277.0118315,274.6290355,283.12966,284.61384,448.8571429,30691.9172,33.4197531,18242.19671,41.13884892,5946.693457,30.35574164,10225.92103,34.58007886,32,9,30,13,13,10,8,9,2018,412.0014606,411.4992189,411.2815805,411.2735336
513,29.6815,115.9872,106.6666667,281.8333333,36.39166667,0.1419,0.328533333,269.8333333,63.33333333,145.6666667,0.002516667,0.002866667,29.6815,115.9872,2018,290.2600001,287.7079338,297.4472037,299.1202892,719.8333333,26443.1757,24.72413257,7267.5666,24.12409707,15283.52733,32.2661391,15504.68937,33.12480195,22,9,20,13,13,10,8,9,2018,404.7673477,404.5282427,404.3384009,404.6325351
514,29.6926,116.0628,112.25,294.25,47.0575,0.148975,0.3657,269.5,55.5,175.5,0.005,0.002225,29.6926,116.0628,2016.5,290.9565579,288.4727033,298.4264836,300.1376991,723.25,23000.65815,25.25550195,8094.4578,26.06253664,10642.1127,29.20336768,12626.5743,31.91755443,22,20,20,9,9,4,2,2,2016.5,401.5419363,402.0641918,401.8133804,401.6113489
515,29.6963,118.2903,107.1428571,288.2857143,37.22142857,0.176271429,0.352,285.2857143,63.57142857,150.2857143,0.0018,0.002642857,29.6963,118.2903,2018,290.446282,287.9878157,297.7899767,299.28986,1079.857143,18982.5048,26.87054927,6296.365543,27.8039562,8312.104657,28.99951834,7186.467971,28.58769626,22,9,20,13,13,10,8,9,2018,405.0085866,404.3781612,404.312372,404.6717866
516,29.6994,116.0254,96.5,301,30.365,0.139,0.2586,301.5,50,162.5,0.00175,0.00135,29.6994,116.0254,2020.5,291.0703405,288.9449112,298.0087637,300.1374719,1611.5,26066.199,26.73236148,9542.0961,28.68395573,13027.8941,31.55106705,11956.0825,30.92819299,22,9,20,13,13,10,8,9,2020.5,409.5951626,409.376531,409.2498057,409.6708423
