,lat,lon,AOT40_spring,AOT40_autumn,AOT40_summer,AOT40_all
195,41.01361,29.16222,279.3333332,51.34444443,126.1646666,409.649111
196,41.014341,39.592318,1560.689333,1567.669333,2912.507333,4520.449554
197,41.01472,28.95472,255.9244444,0.0,3488.666667,3747.464444
198,41.02028,28.66955,0.0,1.766666667,15.70266665,15.70266665
199,41.02171,40.53284,744.6739998,642.4706667,866.983,1618.940333
200,41.03028,21.33667,2795.960186,5531.875171,6758.709807,9695.223159
201,41.04,21.3564,1901.379779,4856.202529,5836.99374,7852.068493
202,41.04592,14.37809,2413.012666,2803.060166,3628.006166,6344.2065
203,41.046003,15.787626,2818.820999,8831.680996,10216.50666,13305.24367
204,41.05388,29.01,411.1233333,1325.381667,1329.478333,1845.623333
205,41.05767,28.94568,173.0,771.8216667,872.2266666,1045.443333
206,41.06306,29.06445,1055.451667,1216.686667,1880.738333,2946.203333
207,41.08444,14.34472,2653.499199,6462.725333,7776.835465,10646.46426
208,41.08773,28.98277,0.0,5.013333324,150.4466666,150.4466666
209,41.09233,28.97478,753.028333,1588.341333,2128.965,2943.393999
210,41.09552,28.78986,4114.876,5480.684498,7031.342498,11309.25883
211,41.096667,-8.555833,733.0533334,1074.053333,982.4466666,2083.286667
212,41.100556,16.859722,3501.088533,3026.002133,4279.919332,7821.080532
213,41.101315,29.024493,0.0,0.0,0.0,0.0
214,41.10197,28.87202,108.7023333,46.02766665,102.8413333,220.9713333
215,41.11081,42.70105,3071.135166,1447.183666,1335.155333,5770.605999
216,41.11098,20.0817,2.593066667,90.2252,90.2252,92.81826665
217,41.11209085,1.151824406,1023.0,318.6666667,333.4,1410.733333
218,41.11575,14.77998,2956.264799,3548.173333,5056.265466,8064.132931
219,41.12144,37.28027,154.2033333,194.5184,256.1525333,413.2309332
220,41.127372,41.047583,2170.54111,476.3564441,973.3557775,3209.803776
221,41.12888,29.04972,1.066666667,2.0,12.35333333,13.42
222,41.13075,30.00658,5023.578399,6321.643466,7491.672799,13239.45986
223,41.14691,14.83614,1130.726666,5588.663333,6578.756666,7754.599999
224,41.15604,15.09675,10423.93811,19937.16189,24557.02566,37064.85989
225,41.16857,14.15079,5809.108888,4756.117777,5967.624443,12251.04222
226,41.17046,29.56336,5862.554999,8061.868831,9775.325332,17084.16916
227,41.17528,41.81829,247.9946666,94.72849998,99.33299997,356.361
228,41.206667,-8.552778,805.4,1355.777778,2773.022222,3803.311111
229,41.218056,-8.632222,468.4666667,912.088889,996.2666666,1512.3
230,41.2209,28.7075,1057.296666,256.6466665,563.3999997,1663.506666
231,41.252222,-8.660556,959.1111111,1629.166667,1996.066667,3060.766667
232,41.274167,-8.376111,1721.906667,976.8733334,1117.533333,3275.233334
233,41.276467,31.433419,180.298,1550.323333,1623.27,8017.180666
234,41.27838109,1.179916582,4311.4,8611.2,11364.93333,15989.6
235,41.31347521,2.013824628,5738.855556,4739.188889,7292.155556,13423.71111
236,41.31638888,-4.90916666,3194.866667,3103.666667,5348.133333,8663.333333
237,41.32538,36.29659,222.3906667,251.5666667,303.9,527.7906668
238,41.34682304,1.686575492,3607.433333,3611.3,5873.183334,9598.833334
239,41.353889,-8.460833,624.65,2726.983333,3427.416667,4219.166667
240,41.3674,33.76499,5.183111107,1883.240222,1800.646888,2070.925777
241,41.371389,-7.790833,169.2,6256.266667,6932.2,7196.933333
242,41.38748464,2.115149666,2387.533333,3954.533333,5500.233333,7965.433333
243,41.39215746,2.009802277,2384.133333,3711.088889,5281.6,7685.000001
244,41.418889,14.525556,12663.55755,12987.70953,14879.92944,30161.4543
245,41.435067,31.745829,0.0,6.937333333,0.0,6.937333333
246,41.44056,22.00723,2671.010824,5624.476069,6734.753849,9655.37156
247,41.47676936,2.088977264,2226.393333,3405.9,4843.7,7125.08
248,41.478889,14.033333,1778.499333,911.891333,1549.435333,3327.934665
249,41.48201628,2.188296656,2670.733333,1954.333333,3185.666667,5856.533333
250,41.49208286,2.042497085,4512.2,3438.666667,6952.266667,11565.26667
251,41.50972222,-5.74638888,4150.1,5982.6,7461.733334,11732.83334
252,41.51445,20.95862,1359.709686,1867.400564,2196.523198,3593.775426
253,41.53583,20.6989,17339.55973,14310.43446,17186.48017,38739.86296
254,41.54715971,2.443253787,5241.333333,5754.866667,7963.511111,13441.24444
255,41.554167,14.674722,3683.110466,5889.270679,7089.884014,11072.16159
256,41.5561154,2.007401267,994.1111112,2228.022222,2786.888889,3788.377778
257,41.5611754,2.101405057,1367.1,1799.933334,2346.633334,3717.433334
258,41.566944,14.672778,2359.923466,6379.782399,6915.319866,9625.086533
259,41.569444,-8.456944,1056.453333,1789.506667,1980.306667,3097.506666
260,41.5776,1.6259,3487.022222,4372.577778,6176.066665,9791.311111
261,41.5986669,2.287117688,1630.733333,6503.466667,7680.266667,9344.333333
262,41.6142,-4.7722,1119.4,3212.866667,4105.533333,5275.8
263,41.61579487,0.615725897,1589.177778,4374.666667,5487.044444,7087.844445
264,41.62055555,-4.74666666,2253.366667,5280.6,6573.983333,8898.733333
265,41.63053,32.33509,0.0,2722.665333,3339.414222,3456.309999
266,41.63528,-0.89361,1106.438952,2036.594476,2948.781143,4074.724189
267,41.636078,25.379683,150.1732222,122.3668889,1193.247778,1343.421
268,41.639609,13.348977,2851.516667,6424.058334,7529.125,10867.65833
269,41.64222,-0.86194,2943.344444,4750.916444,6319.8,9328.165109
270,41.64833,-0.88389,1119.594266,2810.011466,3626.017066,4758.218799
271,41.6514,-0.9161,1376.496476,2443.718381,3208.186952,4602.943713
272,41.65914,26.53732,2267.915599,5175.788133,6457.208266,8905.17253
273,41.65917,-0.9068,1245.967999,2200.618666,2647.012666,3902.426665
274,41.65921,26.58503,0.198666665,0.0,0.0,0.198666665
275,41.66555555,-3.68888888,2648.12381,4743.028572,6156.447619,8942.447619
276,41.66638888,-4.715,2042.628571,3698.257143,5105.609524,7232.142857
277,41.669172,13.674326,6542.653333,10232.03333,12309.83333,19877.34667
278,41.67028,-0.87111,906.5520002,1103.742,1790.778333,2741.079334
279,41.6752,-0.8869,1663.431066,3812.571866,5088.694399,6794.090666
280,41.68333333,-4.74111111,1937.822222,6438.822222,7043.822222,9169.866667
281,41.68904944,2.495746675,2543.611111,4325.5,5909.066667,8532.111111
282,41.6912732,2.440944864,6087.466667,7902.933333,12430.4,18835.13333
283,41.694342,24.738078,9108.903932,15862.24746,18283.83933,28961.11826
284,41.70583,21.76529,51.06066667,895.0209038,975.4761251,1027.659592
285,41.73028026,1.825306423,1406.316667,4351.516667,5543.283334,6962.7
286,41.730447,13.004056,1729.56,3967.353333,5215.133333,6958.286667
287,41.759444,14.208889,4869.727629,5551.892794,7281.203208,12370.72965
288,41.76666666,-2.46666666,1453.066667,1645.133333,2135.986667,3653.333333
289,41.768234,12.237041,1364.733333,2297.733333,3884.0,5273.0
290,41.77944,14.10361,3601.433333,4404.716667,5290.016667,9297.116666
291,41.84603421,2.217575622,3693.066667,5527.6,7698.9,11465.6
292,41.857716,12.568652,1816.644445,6285.711111,7400.466667,9274.644443
293,41.874783,12.34559,2428.893333,6197.986667,8345.719999,10900.08
294,41.886019,12.541618,2629.222222,7673.7,10462.34444,13200.17778
295,41.893971,12.475387,938.0857142,2415.276191,3232.4,4188.447619
296,41.906356,12.447588,749.0166667,2511.475,3280.066667,4038.3
297,41.91389,22.41585,1434.946616,2822.290036,3355.040601,4906.704047
298,41.91614,0.191101,2026.473609,1347.398609,2621.201385,4666.333327
299,41.932892,12.506947,2102.583333,5818.983334,7505.6,9675.458333
300,41.9356664,2.238568301,4205.377778,7298.4,10639.73333,14983.44445
301,41.947654,12.533667,1399.755556,4511.711111,5886.874074,7300.77037
302,41.9614,-4.4944,5303.4,7088.266667,7670.0,13245.86667
303,41.97833,21.47,317.5268505,2357.948696,2750.819004,3151.341686
304,41.99759,20.96518,492.6649132,3287.565115,3863.597512,4430.495796
305,41.99917,21.44084,96.22671063,1205.518935,1352.688909,1452.8717
306,42.001933,23.097822,1147.496533,3260.965066,3823.8136,4995.609266
307,42.0032765,2.287271914,2372.676191,7237.066667,9829.542858,12272.20952
308,42.0194,-4.5383,2171.033334,4991.966667,5425.566667,7751.4
309,42.01944444,-4.53833333,2308.911111,4496.177778,5633.111111,8001.044446
310,42.05134069,0.729555647,13368.275,17179.19167,22044.275,38250.25833
311,42.056383,25.59345,1404.503417,2506.289083,3131.585666,4727.871416
312,42.0607,-7.7299,6257.533333,3592.6,3801.466667,10357.6
313,42.0615,-1.5993,2474.566667,3239.55,4613.516667,7119.0
314,42.0616,-7.4089,2543.2,3641.0,3399.766667,6450.3
315,42.07376,34.99564,8.551999991,17.19999999,7.60999999,26.89633331
316,42.09791019,1.848237224,2822.506667,5944.033333,8442.42,11332.82667
317,42.10035,19.103481,5239.571667,7289.283332,9398.978332,16108.028
318,42.11944,14.02889,5039.731555,7682.506,9578.393333,15013.73711
319,42.131,20.4341,3644.164465,7490.064478,8677.198169,13108.90253
320,42.13556,21.71474,754.6084732,1622.703517,2161.925882,2917.257466
321,42.13611,-0.40389,3588.257143,5538.880952,8221.433334,11947.1
322,42.142889,24.765239,1249.573533,4343.755133,5009.491866,6296.082266
323,42.14326062,2.510206967,3145.94,3666.566667,5003.38,8200.186667
324,42.157856,11.908954,10270.61333,13875.31333,18036.92667,28850.88
325,42.160966,11.900004,9572.8,19126.8,23088.31667,33911.5
326,42.176,-1.744,4033.222222,5396.466667,7722.266667,11915.84444
327,42.1814,-8.5239,1757.16,2011.213333,2315.04,4340.973333
328,42.187769,21.030861,10747.11824,7759.068483,9544.741713,20864.66552
329,42.2224,-8.7111,353.5555556,818.9999999,794.9999999,1217.266667
330,42.284,21.2738,1695.615989,2996.805058,3722.808107,5620.149518
331,42.29306,14.35583,5041.799499,8418.378833,10869.54017,16148.80616
332,42.31207842,2.214272866,7298.586667,6005.08,8387.506667,16216.45333
333,42.33,13.48944,2713.03,4292.599167,5484.200833,8317.914167
334,42.33611,-3.63611,2703.573333,4665.773333,5397.08,8383.293334
335,42.341,-2.232,2320.333333,4102.933333,4907.0,7285.8
336,42.34611,14.13778,1785.457333,5111.675333,5886.711777,7822.756
337,42.353,-7.8779,535.3,1112.666667,1200.933334,1744.7
338,42.36417,13.38306,3775.548667,5730.580889,7952.599666,11809.37667
339,42.36831811,1.776783258,3713.704762,4361.266667,6107.085714,9966.361905
340,42.38558578,21.08135033,2435.220208,954.1991683,1035.407364,3506.735243
341,42.39197569,2.842138412,5450.742857,7365.457143,10889.40952,16491.25714
342,42.3957,20.1818,2404.662744,5924.59588,6664.294624,9152.872679
343,42.404687,12.857794,1928.053333,4376.72,5656.62,7629.873334
344,42.40538,1.13,3408.314286,2365.257143,3224.476191,6906.6
345,42.41278,13.35083,5224.843833,5655.157999,7226.618832,12685.757
346,42.42139,14.27917,3731.523444,6917.110332,8957.399667,13089.67844
347,42.42212,12.109196,2393.391667,3076.241667,3776.216667,6485.5
348,42.425932,-8.643995,949.2583333,472.4916667,765.9416667,1767.591667
349,42.4275,-8.6769,1213.966667,868.7333334,1252.133334,2560.966667
350,42.432356,25.637389,1095.360333,3908.533266,3952.404733,5280.612199
351,42.44,-2.239,1331.577778,2025.6,3171.9,4620.155556
352,42.45194,14.1975,4835.713111,6157.701999,8440.701332,13486.78622
353,42.45639,14.23472,1987.425524,4531.007237,6414.179523,8502.288761
354,42.456622,27.420967,456.4164666,3294.919399,3335.448733,4214.591332
355,42.45778,0.18194,3243.644444,4829.88518,6346.351847,10080.52963
356,42.4578,0.1819,4630.8,6161.266667,7709.533333,12856.6
357,42.464,-2.428,1286.980952,1704.877143,2179.992381,3516.213333
358,42.4896,-1.65583,4613.466667,2307.0,4309.333333,8930.133333
359,42.509694,1.539138,1187.911111,949.4333334,1448.666667,2646.988889
360,42.516944,1.56525,7690.392593,7880.185185,10515.87408,19496.71852
361,42.51833333,-2.61944444,3685.28,3638.866667,4939.386667,8776.093333
362,42.518892,27.375144,777.1689332,2200.772933,2734.698666,3558.526332
363,42.533,20.528,134.5336817,170.5217046,180.4908554,410.2965201
364,42.53417,12.52194,4566.050666,8464.389333,11002.04142,15733.53891
365,42.534883,1.716986,6583.266667,16209.26667,24720.93333,31925.0
366,42.53583,9.475972,3845.834889,4805.232445,6669.362,10799.968
367,42.54277777,-6.58472222,1915.323809,3641.409524,4398.0,6388.628572
368,42.55861111,-6.72555555,2209.4,2240.516667,2981.183333,5292.833334
369,42.572591,12.962063,6915.716667,8001.341666,10838.65833,17886.91667
370,42.57527777,-5.56638888,2812.411111,4155.455555,5650.733333,8578.266667
371,42.58056,-1.2825,2496.476191,2419.219048,3271.695238,5868.942857
372,42.58194,12.62361,3585.205714,7271.876094,9038.700761,12730.72685
373,42.6117,-6.6433,3722.711111,4480.022222,5586.544445,9562.066666
374,42.6256,-6.5208,929.6666669,702.0666667,884.6333333,1815.966667
375,42.63472,-7.70472,2755.997998,1583.726666,1451.556,4495.947331
376,42.637192,23.243864,8961.520132,13097.61807,15467.64213,25787.07246
377,42.65722,13.70944,215.2179999,941.1659998,1861.749333,2122.429333
378,42.659758,27.720956,624.2498332,1742.1035,1756.639833,2510.0455
379,42.666508,23.400164,399.0414666,2877.165066,3809.799066,4228.314999
380,42.669797,23.268403,690.7865997,4704.215866,5632.255866,6335.445799
381,42.671333,9.434639,5794.844,9880.157775,12902.49044,19415.89511
382,42.680558,23.296786,428.2305333,876.0853333,1007.606133,1441.973667
383,42.683869,21.07315,1140.574029,2865.486822,3451.028966,4667.794037
384,42.68805555,-2.94055555,2190.75,3533.583333,4820.75,7035.8
385,42.6955,2.90053,2941.44,2557.163334,3160.306667,6105.649999
386,42.697918,9.446417,5808.138369,9127.081628,11246.59511,17504.19185
387,42.7156,-5.6389,3766.24,3240.866667,4282.773333,8184.24
388,42.7198,2.83988,4947.713332,4261.583333,6365.846666,11386.59667
389,42.732292,23.310972,1343.994933,2996.6428,3471.3814,4853.970533
390,42.736572,11.87643,2594.111111,6115.811111,7501.155556,10187.38889
391,42.737222,12.136667,4180.879166,6225.311166,8201.970999,12613.031
392,42.781211,18.942911,3672.664666,6014.433311,7212.790144,10900.86098
393,42.79527777,-4.84083333,1572.844444,3486.644444,4123.748148,5810.8
394,42.80277777,-5.62361111,3305.644444,4997.988889,6195.355555,9790.055556
395,42.8028,-5.6236,1411.766667,2790.4,3204.133334,4682.633334
396,42.80722,-1.65139,1205.841667,1506.875,1846.583334,3066.108333
397,42.808,-1.6428,749.3666667,1031.233333,1265.333334,2017.033333
398,42.81222,-1.64,1239.826667,1102.186667,1473.44,2755.706667
399,42.84861,13.61944,4583.605555,7041.343333,9398.358888,14240.47889
400,42.8752,-3.2317,7597.244444,8041.422223,10143.4,18477.46667
401,42.876,-8.5591,1791.666667,1734.9,1864.544444,3755.155556
402,42.8878,-8.5311,2058.977778,1353.2,2091.311111,4186.533333
403,42.8981,-2.1731,3071.244445,3713.888889,4735.444445,8493.533335
404,42.90056,13.33667,9653.77111,14715.78518,17533.84815,28162.13407
405,42.9979,-7.5509,773.0,199.7,261.5333334,1074.566667
406,43.0819,-1.9127,3389.980952,1342.92381,1566.333333,5068.066667
407,43.09625,-0.040497,2640.965866,3404.8308,4655.691466,7362.150066
408,43.10049,-2.65088,5066.0,4662.888889,5509.244444,10773.8
409,43.10306,12.36611,2983.602222,7841.586665,9729.362221,12727.33111
410,43.126475,25.691211,608.544,1459.169667,1669.777,2280.824867
411,43.13111,5.924184,7584.474999,8758.436666,11578.215,19461.52333
412,43.133056,12.205833,5931.954888,9236.686221,11599.65556,17986.66977
413,43.14407,-2.96337,802.6222222,555.4,741.1703704,1558.266667
414,43.15333,-4.25306,4642.364467,2031.93,2511.958,7704.151466
415,43.16832,-2.63794,1158.346667,823.74,1110.053333,2276.866667
416,43.1788,-6.5527,1049.266667,1027.125,1221.7,2433.55
417,43.1804,-2.2682,1842.207407,1144.674074,1636.340741,3498.82963
418,43.207978,23.557414,876.6869332,2243.635866,2594.393933,3544.526733
419,43.21291,-3.1344,2215.916667,2237.141667,2864.65,5133.466667
420,43.223044,27.587239,1468.432,3054.510133,3360.027733,4924.245066
421,43.224389,27.915733,2295.298466,1966.555533,2357.884799,4699.717866
422,43.230297,0.062339,1971.388,3332.547066,4569.977999,6583.064865
423,43.2446,-8.3187,292.2666667,551.8833333,821.4666668,1116.716667
424,43.247778,10.881667,6121.92,10583.44,13418.65333,20008.86667
425,43.25055555,-2.155,4329.853333,2847.646667,3627.773333,8071.479999
426,43.2549,-2.9023,1572.413333,2006.586667,2783.413333,4393.733333
427,43.2561,-5.7759,370.72,862.7066666,1067.713333,1455.56
428,43.25811,-2.97344,879.4666667,293.3,492.2222222,1377.855556
429,43.2597,-8.555,0.0,837.7333333,834.3333333,981.0
430,43.26444,-4.06278,553.0642857,566.8452381,648.7684761,1222.394667
431,43.268206,26.938439,1290.691259,3171.831185,3781.346518,5134.295332
432,43.2757,-5.596,1894.42,1049.58,1261.026667,3282.6
433,43.28334,5.511384,4568.776296,7539.138295,10195.82452,14941.0497
434,43.28414,20.802102,12026.12958,13132.88767,14970.10431,29803.82668
435,43.285,13.42861,2329.829523,6975.402855,8365.940951,10805.17143
436,43.293137,5.574184,5631.803037,8156.269629,11323.12081,17193.43585
437,43.2941,-5.6796,1964.28,993.0533334,1260.56,3292.526666
438,43.3023,-8.506,3214.133333,1740.666667,2043.8,5966.266667
439,43.30277777,-1.98444444,1671.173333,722.0666667,979.5733333,2686.853333
440,43.305286,5.394716,3468.104666,5683.201933,7502.9506,11085.24327
441,43.3067,-5.6897,1143.1,491.3111112,677.0222222,1838.255556
442,43.3069,-5.7057,874.86,695.7666667,826.6133334,1734.746667
443,43.3094,-2.0109,1469.723809,962.2380953,1281.336571,2778.631809
444,43.310833,-0.391111,2087.541866,3122.626133,4516.772666,6649.968533
445,43.313,-7.6937,2661.3,1638.613333,2123.993333,4844.986666
446,43.32074,-3.11272,1664.913333,1056.52,1305.806667,3006.686667
447,43.322554,21.919025,1148.98669,2984.127945,3399.896297,4609.457953
448,43.3352,5.727365,13414.55142,18901.6415,24608.41433,38937.6005
449,43.3457,-5.9697,566.0666666,543.2666667,711.44,1282.64
450,43.34639,-4.06417,1033.655,656.4283334,879.6966667,1928.588333
451,43.35278,12.57639,2298.1212,5523.634399,7310.511732,9697.078265
452,43.3583,-5.8664,1085.813333,991.6266667,1196.54,2357.833333
453,43.3665,-5.833,220.9809524,519.6476191,719.1047619,954.3619047
454,43.3727,-5.8728,2210.977778,1084.077778,1455.144444,4058.311111
455,43.39873,6.075611,5965.729066,10973.74427,14367.4366,20571.242
456,43.4015,-5.8028,954.0555556,382.1666667,571.6888889,1594.844444
457,43.404011,21.947746,8189.254711,14138.55863,16952.09544,25880.97652
458,43.40444,-3.84194,987.2547618,941.3595238,1210.057143,2241.009524
459,43.4054,-7.9886,4728.088889,1391.244444,2562.111111,7522.288889
460,43.40592,-2.70318,4888.6,2180.2,3127.325926,8136.066666
461,43.4068,3.18878,4671.052332,8312.327332,9892.053001,14699.96466
462,43.41666,5.042731,6977.359999,8288.966665,10748.85333,18246.66666
463,43.42083,-3.84111,255.8888889,74.33888889,93.84022222,352.5346667
464,43.437874,6.76839,5489.160166,8718.811333,10329.48933,16518.78067
465,43.4539,-7.8478,2251.144444,999.6333335,1176.155555,3500.844444
466,43.46111,11.88889,2204.9,6507.45,9154.466666,11438.25
467,43.47024,-1.553843,4431.199998,912.9399996,2089.533333,6637.966664
468,43.47972,-1.488056,2590.549416,2105.868333,2867.331833,5510.480749
469,43.481501,-8.243116,1963.786667,997.3066667,1210.506667,3215.706667
470,43.4916,-8.2522,5113.433333,1293.633334,1585.7,6883.7
471,43.50615,4.982898,2976.67111,4989.933333,6587.104444,9658.097778
472,43.5166,-5.6707,2665.12381,1138.209524,1708.542857,4440.361905
473,43.5329,-7.7377,3639.918518,2188.044445,2752.133334,6581.207408
474,43.5503,-5.8989,738.1833333,453.2833333,578.2333333,1327.3
475,43.5512,-5.9197,67.09166668,80.20833333,123.7666667,235.2833334
476,43.55578,5.461232,5190.654666,9373.76,12221.04295,17711.972
477,43.558388,7.005919,3326.99511,4476.584,5230.779555,8844.737997
478,43.5589,-5.9275,107.725,187.0333333,213.4916667,340.7416666
479,43.5705,3.9118,5110.279333,7301.5936,9693.739866,14939.0068
480,43.575695,1.418064,3950.537416,4917.840333,6954.593499,10996.22725
481,43.587345,1.444003,3505.766333,5308.864166,7275.221583,10833.48717
482,43.5915,3.88681,2362.061619,4093.494952,5548.877047,7992.121904
483,43.598804,7.093153,6438.925066,7762.781199,10262.37467,17199.5104
484,43.610497,2.23015,4989.6838,5308.326933,7028.120733,12199.8936
485,43.623608,1.438531,3078.018999,5116.733999,6974.586416,10122.49158
486,43.6287,0.179069,2992.721599,4061.349,5470.896866,8537.134066
487,43.639004,5.101097,5543.138333,9596.236666,12710.8,18582.08333
488,43.650722,25.363583,2179.686812,3316.368272,4440.15044,6661.984086
489,43.65777,6.920878,5131.783667,9576.217667,14303.166,19690.72434
490,43.66028,11.90167,5371.216667,7308.391667,9310.066667,14726.46667
491,43.6616,18.9775,1873.882955,2133.333379,2716.13529,4611.152289
492,43.675114,4.62921,2355.658095,4921.385619,6049.358856,8448.496476
493,43.68519,7.211174,2548.693332,13995.66667,16257.30667,18976.48
494,43.686269,-7.507778,1364.783333,861.8499999,1239.516667,2624.35
495,43.6926,3.80021,4852.168888,9172.986664,11296.16,16376.77111
496,43.704723,-1.038611,1620.616533,1808.863533,2668.026933,4301.813466
497,43.713056,10.771667,798.9555555,2841.066667,4179.644444,4978.6
498,43.738889,10.401667,1344.066666,3251.333333,5022.8,6376.866667
499,43.745575,24.869981,1177.699175,1208.016665,1407.311432,2753.120027
500,43.778332,18.020281,3445.383058,3180.087992,4267.427621,8022.936735
501,43.789167,11.323889,3611.133333,12924.2,15189.93333,19158.4
502,43.791912,7.048276,8078.742286,14202.01362,18107.06333,26646.36057
503,43.79306,11.09778,4497.619047,9976.12381,13305.05714,17872.2381
504,43.8301,18.3111,1470.719154,9962.544644,10869.66022,12367.47535
505,43.8344,4.3744,3031.006333,7671.458001,10115.55317,13193.6045
506,43.835785,5.786131,5627.630571,10724.19048,14227.16048,20082.72048
507,43.8484,18.3637,1479.494811,1155.336132,1665.531205,3582.009214
508,43.851367,25.964086,944.7803331,2177.785733,2549.556866,3521.9878
509,43.867496,18.423061,11407.36619,9967.697235,13956.18296,26526.96443
510,43.86889,10.45361,5153.113333,10669.3,13837.13333,19158.88667
511,43.88012,5.362038,4901.81775,8053.76375,11189.3555,16323.93367
512,43.89555,25.956575,1614.956211,2375.531811,2751.52638,4422.247367
513,43.91611,11.00694,4140.233333,9961.983334,13121.775,17315.76667
514,43.9254,4.26581,3486.029333,4495.549777,5994.496889,9586.723998
515,43.9275,12.224722,5526.046666,14729.24,19092.66667,24806.18667
516,43.92777,2.145897,2603.40219,3575.549904,5000.716476,7655.348951
517,43.933475,5.711809,10467.4766,15435.5184,19982.02287,30848.6734
518,43.9426,4.67958,5668.657777,11807.96644,15228.26644,21124.87526
519,43.949673,4.804341,3925.292333,8963.627667,12484.13133,16494.69083
520,43.980375,25.312475,1061.644322,1971.024692,2075.244262,3172.287138
521,43.99,18.18,2043.574772,1936.902265,2758.688909,4838.575992
522,44.012856,1.3753052,2961.62,4087.44,5047.113333,8014.986667
523,44.013056,12.42,3480.026667,10153.48667,13172.84,16742.64667
524,44.06035,5.067413,6245.215999,10811.292,14892.864,21402.88533
525,44.08196,7.86394,10609.85033,8974.1445,11547.00833,22798.36216
526,44.09469,6.988978,8401.804887,9248.580223,11503.35244,20162.02933
527,44.095833,12.4025,3317.366667,10658.13333,13371.81111,16781.94444
528,44.15,10.926111,919.22,2945.486667,3578.62,4503.913333
529,44.18309,9.89769,5394.928499,10028.3935,11974.4805,17670.5025
530,44.1952,17.932,4754.485129,8170.647398,9096.568838,14179.23058
531,44.196806,27.391342,1736.113224,941.8578842,1011.591815,2780.718245
532,44.199,17.9127,7466.162623,5132.983955,6567.293585,14784.93309
533,44.201764,27.327958,1009.291702,1439.495413,1630.228754,2645.410605
534,44.20222,17.9005,4625.610563,7359.228235,9583.601531,14401.70594
535,44.219167,12.048889,2209.62963,9788.155556,12767.32593,15396.45185
536,44.2254,17.8911,4997.895759,3409.131065,4650.831142,10295.93903
537,44.245664,28.271692,1355.844016,2081.50238,2498.452066,3916.364873
538,44.283889,12.332222,4328.533334,11730.4,13796.43334,18231.26667
539,44.285612,11.873396,2416.066667,8740.36,11037.65333,13502.02667
540,44.29,17.91,73.96431113,544.8068221,877.8180889,953.5080443
541,44.299722,10.430278,6590.106666,6861.353333,8955.206666,15787.18667
542,44.312264,28.622939,894.039508,1794.704131,1971.784254,3034.319495
543,44.319639,28.610292,1196.830429,836.1339206,1140.236992,2416.571379
544,44.343,17.2679,27479.607,17263.19575,22150.79351,52806.73377
545,44.35699,2.5707042,5480.088889,5303.013333,6467.573333,12072.47555
546,44.3818,7.5382,3984.433333,11564.88667,15304.64667,19421.30667
547,44.386558,23.733658,2068.53163,4119.890341,4716.570457,6936.030878
548,44.39703,8.20604,4275.571083,9392.174834,11358.406,16008.11975
549,44.4122,8.1695,2936.103704,7571.348148,9815.25926,12848.86667
550,44.419494,26.033642,566.5872161,1440.101549,1691.923055,2429.411604
551,44.42,12.225556,3525.633333,8847.783332,11698.03334,15291.38333
552,44.4284,8.79768,17740.28433,16065.757,19823.86233,39010.91083
553,44.429489,24.351389,1487.215268,4931.063676,5484.042761,7256.149809
554,44.4541,18.6485,326.2838332,1360.9935,2020.945,2347.228833
555,44.48333,11.355,2136.437037,12801.3037,17044.70371,19231.48889
556,44.5,11.286111,1936.04,11629.76667,14919.90667,16888.71333
557,44.516111,10.733889,3976.833333,15316.14167,20153.075,24309.73333
558,44.5237,18.6002,1319.16,1033.543333,1313.853333,2633.013333
559,44.5332,18.5347,1042.377556,4809.434222,5966.228222,7021.285777
560,44.534721,18.661678,1013.396667,2524.46,3057.971667,4106.466668
561,44.53944,10.79139,3021.133333,12460.01482,16519.61482,19694.32593
562,44.540554,18.673338,101.1493333,1177.6532,1356.340533,1464.8384
563,44.555195,6.073015,2967.877481,4161.185629,5262.099999,8281.885999
564,44.56468,9.18487,12255.5328,11995.90933,15755.44407,29077.63853
565,44.564972,27.366081,1662.426202,1658.413315,2129.369522,4204.434292
566,44.569443,5.278972,5089.432555,7915.484776,10099.681,15444.67856
567,44.626633,22.661981,1853.191549,4147.948781,3564.388122,6531.863589
568,44.65061,10.90633,4401.666667,12343.55555,16817.21111,21319.58889
569,44.690833,10.664722,3281.333333,14865.6,19413.6,22695.53333
570,44.7037,8.0333,4521.025,9094.091667,12878.96667,17512.075
571,44.723039,26.651464,2142.318557,3204.26446,3441.964394,6056.990133
572,44.73473,9.36693,5630.56,11907.02667,15319.77333,21085.62667
573,44.738333,11.299722,4437.873333,11051.88667,15234.74667,19777.07333
574,44.7633,9.0524,5287.733333,17593.8,20975.46667,26399.46667
575,44.79361,10.33167,3107.246667,12363.44,16462.68,19601.56
576,44.796959,20.475288,443.4528109,1870.355292,2355.870263,2810.117112
577,44.79943,10.88365,2055.386667,10398.84,13888.26667,15971.2
578,44.800556,-0.588056,2105.6585,3020.133,4201.658583,6322.954999
579,44.803179,20.400152,1689.636428,4785.166389,6012.50941,7786.489084
580,44.82112,20.459113,1497.878503,3733.496233,4869.122354,6405.206761
581,44.82389,9.83028,4074.703704,15000.0963,19693.38518,23864.08148
582,44.825,11.649722,3141.752381,9768.533333,12982.64762,16216.26667
583,44.849481,26.0235,1211.95028,670.9966269,984.0574735,2228.722793
584,44.858167,24.871522,1437.530128,2024.482654,2448.302888,3950.306613
